youtubeId,title,description,viewCount,likeCount,dislikeCount,commentCount,duration,favoriteCount
0or7hSz-7gc,IL POSTINO TRAILER,"Available on DVD and Blu Ray through www.umbrellaent.com.au

When he found the power to express what was in his heart, he found the love of a lifetime.

Mario (Oscar® nominee Massimo Troisi in his final screen performance) is a newly appointed mailman who is madly in love with the most beautiful woman in town, Beatrice Russo (Maria Grazia Cucinotta). Bumbling, interminably shy and far too nervous to tell her how he feels, Mario becomes inspired when a world-famous Chilean poet visits the small island community. Pablo Neruda (Award winning actor Philippe Noiret, Cinema Paradiso) is a revelation to the otherwise introverted and soft spoken Mario and with his expert help Mario not only finds the right words to woo Beatrice but has a fighting chance to win her over.",50193.0,134.0,0.0,0.0,PT1M54S,0.0
,,,,,,,,
yoIBXVm_B9Y,The Indian In The Cupboard Trailer 1995,"The Indian In The Cupboard Trailer 1995
Director: Frank Oz
Starring: Lindsay Crouse, Hal Scardino,  Litefoot, Richard Jenkins,  ,  

Official Content From Sony Pictures Home Entertainment

A young boy magically brings a three inch high toy Indian to life. The two friends embark on a wonderful journey filled with adventure and self discovery.

Movie, The Indian In The Cupboard Movie,The Indian In The Cupboard Trailer,The Indian In The Cupboard 1995, Frank Oz,Lindsay Crouse, Hal Scardino,  Litefoot, Richard Jenkins,  ,",658545.0,2494.0,0.0,0.0,PT2M2S,0.0
jY56N6irNCk,Eye for an Eye (1996) Trailer,"An excellent movie! Kiefer is really creepy, but great.",240676.0,225.0,0.0,0.0,PT55S,0.0
JYoWGIrXiz0,"Richard Dreyfuss in ""Mr Hollands Opus"" 1996 Movie Trailer","When we're young our dreams lie out in front of us, there for the taking, and our plans seem so clear. But like many of us, Glenn Holland (Richard Dreyfuss) never could have predicted the course his own life would take, when he reluctantly accepts a job as a teacher. 

A musician and composer consumed with a love for music, Holland's true goal is to write one memorable piece of music to leave his mark on the world. But instead, he finds his calling in the most unlikely place, sharing his love of music with his students--to let it fill their lives, the way it fills his. His students respond to his contagious passion, and as the years unfold, Holland finds himself on an unplanned path. 

Redefining success and his own dreams, Holland realizes that his legacy will be greater than he ever dreamed. And with the help of his students and his family, Glenn Holland learns that though our lives don't always turn out the way we plan them, life is what happens when you embrace the unexpected.

Genres: Drama and Musical/Performing Arts 
 
Running Time: 2 hrs. 25 min. 
 
MPAA Rating: PG 
 
Distributors: Buena Vista Pictures Distribution 
 
Production Co.: Hollywood Pictures, Radar Pictures, Charlie Mopic Company 
 
U.S. Box Office: $82,564,043 
 
Filming Locations: Portland, Oregon, USA 
 
Produced in: United States

Starring: Richard Dreyfuss, Glenne Headly, Jay Thomas, Olympia Dukakis, William H. Macy
  
Directed by: Stephen Herek, Steve Boyum
  
Produced by: Scott Kroopf, Patrick Sheane Duncan, Ted Field",17744.0,31.0,0.0,0.0,PT1M4S,0.0
JAAhQwcJ20U,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996) Official Trailer #1,"Subscribe to CLASSIC TRAILERS: http://bit.ly/1u43jDe
Subscribe to TRAILERS: http://bit.ly/sxaw6h
Subscribe to COMING SOON: http://bit.ly/H2vZUn
Like us on FACEBOOK: http://goo.gl/dHs73
Follow us on TWITTER: http://bit.ly/1ghOWmt 
Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996) Official Trailer #1

""Don't Be a Menace to South Central While Drinking your Juice in the Hood"" is a parody of a lot of black U.S. movies, for instance ""Boyz n the Hood"", ""South Central"", ""Menace II Society"", ""Higher Learning"" and ""Juice"". We follow Ashtray as he returns to the place he grew up in and meet his father and his basket-case friends. Crazy stuff happens. For example, Ashtray is older than his father and his best friend Loc Dog's grandmother is a trigger-happy old lady who blames her eccentric-looking kid for not being tough enough.


Welcome to the Fandango MOVIECLIPS Trailer Vault Channel. Where trailers from the past, from recent to long ago, from a time before YouTube, can be enjoyed by all. We search near and far for original movie trailer from all decades. Feel free to send us your trailer requests and we will do our best to hunt it down.",770074.0,4298.0,0.0,0.0,PT1M32S,0.0
Psql1jhaIiA,Two If By Sea,"In this romantic comedy about love, laughter and larceny, a two-bit con artist (Denis Leary -- ""The Thomas Crown Affair,"" ""True Crime""), with a stolen painting in tow, tries to plan a romantic weekend with his had-it-up-to-here girlfriend (Academy Award and Golden Globe-winner Sandra Bullock -- ""The Blind Side,"" ""Miss Congeniality"") on a swank Cape Cod island. But with their blue-collar attitude clearly out of place among the upper-crust vacationers, the two have to contend with a weekend of trying to fit in with everyone... and getting along with each other. Co-starring Yaphet Kotto (TV's ""Homicide,"" ""Alien"") and Stephen Dillane (""The Hours ,"" ""Business as Usual"").",3371.0,0.0,0.0,0.0,PT1M57S,0.0
,,,,,,,,
MubmJ2jwvOM,Lawnmower Man 2: Jobe's War Trailer 1995,"Lawnmower Man 2: Jobe's War Trailer 1995
Director: Farhad Mann
Starring: Austin O'Brien, Ely Pouget, Kevin Conway, Matt Frewer, Patrick Bergin, Camille Cooper

Official Content From New Line Home Entertainment

Empowered to an almost godlike status in 'virtual reality', a former simpleton takes revenge for past mistreatment in the real world.

Movie, Lawnmower Man 2: Jobe's War Movie,Lawnmower Man 2: Jobe's War Trailer,Lawnmower Man 2: Jobe's War 1995, Farhad Mann,Austin O'Brien, Ely Pouget, Kevin Conway, Matt Frewer, Patrick Bergin, Camille Cooper",42303.0,230.0,0.0,0.0,PT1M47S,0.0
z7oSfRVevzU,Two Bits - Trailer,"Award winning actor Al Pacino stars in this heartwarming, critically acclaimed motion picture about a boy, his grandfather and the lucky quarter that brings them together. Gennaro is a youngster who'll do anything to earn ""two bits"" - a quarter - to get into the brand-new neighborhood theatre. It's a magical place where dreams come true. But after a day of unforgettable adventures, he finds that his pockets are still empty... until his mischievous Grandpa (Pacino) offers him an intriguing bargain!",28186.0,0.0,0.0,0.0,PT2M19S,0.0
,,,,,,,,
,,,,,,,,
9gQuxMD5jzU,From Dusk Till Dawn - Trailer,"Two criminals and their hostages unknowingly seek temporary refuge in an establishment populated by vampires, with chaotic results.",97071.0,0.0,0.0,0.0,PT2M,0.0
YC3npzqwXcs,Fair Game Trailer 1995,"Fair Game Trailer 1995
Starring: Cindy Crawford, William Baldwin, Steven Berkoff, Christopher McDonald, Miguel Sandoval,  

Official Content From Warner Home Video

Supermodel Cindy Crawford makes her theatrical debut as an attorney with a dangerous secret. Targeted by the Russian mob, she is, of course, protected by a handsome cop.

Movie, Fair Game Movie,Fair Game Trailer,Fair Game 1995, Cindy Crawford, William Baldwin, Steven Berkoff, Christopher McDonald, Miguel Sandoval,",235705.0,570.0,0.0,0.0,PT1M54S,0.0
,,,,,,,,
hck5I4F1OgU,Les Miserables Trailer 1995,"Les Miserables Trailer 1995
Director: Claude Lelouch
Starring: Jean-Paul Belmondo, Clementine Celarie, Michel Boujenah, Philippe Leotard, Alessandra Martines, Annie Giradot

Official Content From Warner Home Video

Set in World War II. A humble furniture mover helps a Jewish family escape German occupation. Based on Victor Hugo's classic novel. French with English subtitles.

Movie, Les Miserables Movie,Les Miserables Trailer,Les Miserables 1995, Claude Lelouch,Jean-Paul Belmondo, Clementine Celarie, Michel Boujenah, Philippe Leotard, Alessandra Martines, Annie Giradot",12241.0,58.0,0.0,0.0,PT1M46S,0.0
GJ6-ymSjShg,Bed of Roses (1996) Trailer,A really cute movie. Christian Slater is  great!,471654.0,1362.0,0.0,0.0,PT2M5S,0.0
rZU6xGcShw8,Big Bully - Trailer,"Rick Moranis (""The Flintstones,"" the ""Honey, I Shrunk the Kids"" series) and Tom Arnold (TV's ""The Best Damn Sports Show Period,"" ""Exit Wounds"") star as one-time schoolyard rivals who meet again as adults to discover nothing has changed between them. Davey was the kind of kid who was always getting picked on, chased after, beat up and cut down. Roscoe Bigger -- known to every cowering schoolyard victim as ""Fang"" -- was the kind of kid who always picked on, chased after, beat up and cut down kids just like Davey. Now, Davey is a novelist who, upon returning to teach a semester of creative writing at his former school, makes the horrible discovery that the shop teacher there is his old tormentor, the dreaded Fang. And so it begins again. #Trailer #WB",9799.0,0.0,0.0,0.0,PT1M36S,0.0
1AeAvE3FxQ8,Screamers Trailer 1996,"Screamers Trailer 1996
Director: Christian Duguay
Starring: Charles Powell, Bruce Boa, Ron White,  ,  ,  

Official Content From Sony Pictures Home Entertainment

Designed to protect the people of a war-torn planet, an army of artificially intelligent weapons begin to evolve into wild and brutal predators.

Movie, Screamers Movie,Screamers Trailer,Screamers 1996, Christian Duguay,Charles Powell, Bruce Boa, Ron White,  ,  ,",15043.0,35.0,0.0,0.0,PT1M57S,0.0
xjPZbigB4NA,Nico Icon 1995 SUB ITA,"La storia di Nico, chanteuse",2258.0,18.0,0.0,0.0,PT1H7M33S,0.0
kDdwRURSEzI,The Crossing Guard (1995) Official Trailer 1 - Jack Nicholson Movie,"Starring: Jack Nicholson, David Morse, and Anjelica Huston
The Crossing Guard (1995) Official Trailer 1 - Jack Nicholson Movie

Freddie Gale is a seedy jeweler who has sworn to kill the drunk driver who killed his little girl.

Subscribe to CLASSIC TRAILERS: http://bit.ly/1u43jDe
Subscribe to TRAILERS: http://bit.ly/sxaw6h
Subscribe to COMING SOON: http://bit.ly/H2vZUn
We're on SNAPCHAT: http://bit.ly/2cOzfcy
Like us on FACEBOOK: http://bit.ly/1QyRMsE
Follow us on TWITTER: http://bit.ly/1ghOWmt

Welcome to the Fandango MOVIECLIPS Trailer Vault Channel. Where trailers from the past, from recent to long ago, from a time before YouTube, can be enjoyed by all. We search near and far for original movie trailer from all decades. Feel free to send us your trailer requests and we will do our best to hunt it down.",42452.0,237.0,0.0,0.0,PT1M55S,0.0
Awng-jZnkoY,The Juror (1996) Trailer,Good movie. Alec Baldwin is so great in this!,276107.0,443.0,0.0,0.0,PT2M9S,0.0
jL4l_tyPC0Y,The White Balloon Trailer 1995,"The White Balloon Trailer 1995
Director: Jafar Panahi
Starring: Aida Mohammadkhani, Mohsen Kalifi, Fereshteh Sadr Orfani, Anna Borkowska, Mohammad Shahani, Mohammed Bakhtiar

Official Content From Hallmark Entertainment

A young girl's desire for a pretty goldfish sparks a wonderfully charming adventure. Multi award winning, including 1995 Cannes Film Fest's Camera d'Or. Farsi with English subtitles.

Movie, The White Balloon Movie,The White Balloon Trailer,The White Balloon 1995, Jafar Panahi,Aida Mohammadkhani, Mohsen Kalifi, Fereshteh Sadr Orfani, Anna Borkowska, Mohammad Shahani, Mohammed Bakhtiar",63758.0,305.0,0.0,0.0,PT1M44S,0.0
i1o_PO3ridY,Andy Garcia Things to do in Denver when you are dead,Movie trailer of Things to do in Denver when you are dead starring Andy Garcia,157357.0,192.0,0.0,0.0,PT1M55S,0.0
qiAyu1qKkfE,Antonia's Line Trailer 1995,"Antonia's Line Trailer 1995
Director: Marlene Gorris
Starring: Jan Decleir, Willeke Van Ammelrooy, Els Dottermans, Marina De Graaf, Mils Seghers, Mil Seghers

Official Content From BMG

After the devastation of World War II, an inspiring woman makes a new home with her daughter in a quiet Dutch town.

Movie, Antonia's Line Movie,Antonia's Line Trailer,Antonia's Line 1995, Marlene Gorris,Jan Decleir, Willeke Van Ammelrooy, Els Dottermans, Marina De Graaf, Mils Seghers, Mil Seghers",15801.0,21.0,0.0,0.0,PT1M38S,0.0
UwkAOHd8WRU,"Once Upon A Time, When We Were Colored Trailer 1996","Once Upon A Time, When We Were Colored Trailer 1996
Director: Tim Reid
Starring: Al Freeman, Jr., Isaac Hayes,  Leon, Richard Roundtree, Phylicia Rashad, Paula Kelly

Official Content From Republic Pictures Home Video

The chronicle of a young African American boy, coming-of-age in the segregated South. Based on the critically acclaimed memoir by Clifton L. Taulbert. Great ensemble cast in a labor of love.

Movie, Once Upon A Time, When We Were Colored Movie,Once Upon A Time, When We Were Colored Trailer,Once Upon A Time, When We Were Colored 1996, Tim Reid,Al Freeman, Jr., Isaac Hayes,  Leon, Richard Roundtree, Phylicia Rashad, Paula Kelly",15788.0,113.0,0.0,0.0,PT2M17S,0.0
FmYKCjilWAs,Last Summer in the Hamptons (1995) Official Trailer #1 - Comedy Movie HD,"Subscribe to TRAILERS: http://bit.ly/sxaw6h
Subscribe to COMING SOON: http://bit.ly/H2vZUn
Subscribe to CLASSIC TRAILERS: http://bit.ly/1u43jDe
Like us on FACEBOOK: http://goo.gl/dHs73
Follow us on TWITTER: http://bit.ly/1ghOWmt
Last Summer in the Hamptons (1995) Official Trailer #1 - Comedy Movie HD

Filmed entirely on location in East Hampton, Long Island, ""Last Summer in the Hamptons"" concerns a large theatrical family spending the last weekend of their summer together at the decades-old family retreat which economic circumstances have forced them to put on the market.

Cast:
Roddy McDowall: http://j.mp/XCkrxX
Martha Plimpton: http://j.mp/14fP6s1
Holland Taylor: http://j.mp/TJJOkl

Director:
Henry Jaglom

Producer:
Judith Wolinsky

Writer:
Henry Jaglom
Victoria Foyt

Editor:
Henry Jaglom

Cinematographer:
Hanania Baer

Composer:",15035.0,48.0,0.0,0.0,PT3M17S,0.0
bdqnz-FtIog,Angels And Insects Trailer 1995,"Angels And Insects Trailer 1995
Director: Philip Haas
Starring: Anna Massey, Jeremy Kemp, Kristin Scott Thomas, Patsy Kensit, Mark Rylance,  

Official Content From MGM Home Entertainment

When a working class man marries a wealthy woman, he soon finds his newly priviliged life is full of erotic decadance and illicit passion.

Movie, Angels And Insects Movie,Angels And Insects Trailer,Angels And Insects 1995, Philip Haas,Anna Massey, Jeremy Kemp, Kristin Scott Thomas, Patsy Kensit, Mark Rylance,",62319.0,123.0,0.0,0.0,PT2M40S,0.0
,,,,,,,,
FjPueQfeQLs,Dunston Checks In Trailer 1995,"Dunston Checks In Trailer 1995
Director: Ken Kwapis
Starring: Faye Dunaway, Jason Alexander, Paul Reubens, Rupert Everett, Eric Lloyd, Glenn Shadix

Official Content From Twentieth Century Fox Home Entertainment

A posh Manhatten hotel turns into a three-ring circus when a fugitive orangutan named Dunston and his jewel thief master check-in for a visit.

Movie, Dunston Checks In Movie,Dunston Checks In Trailer,Dunston Checks In 1995, Ken Kwapis,Faye Dunaway, Jason Alexander, Paul Reubens, Rupert Everett, Eric Lloyd, Glenn Shadix",128227.0,303.0,0.0,0.0,PT1M3S,0.0
BRgCb1QjOv4,Black Sheep 1996 Trailer,Esse filme é muito bom,98258.0,139.0,0.0,0.0,PT2M27S,0.0
o6trRzB8fiA,Nick of Time - Trailer,"The clock is ticking for Johnny Depp in Nick Of Time, a twist-filled, race-against-time thriller directed by John Badham (Drop Zone, Saturday Night Fever). And indeed it is a race, filmed in ""real time"" so that onscreen events unfold minute by nail-biting minute as they would in real life.  No sooner does accountant Gene Watson (Depp) arrive at L.A.'s Union Station with his six-year-old daughter than he's plunged into a nightmare. Two shadowy strangers (Christopher Walken, Roma Maffia) separate Watson from his little girl, slap a gun into his hand and present a devil's bargain: kill a top government official before she leaves a nearby political rally... or never again see his beloved child.   The clock starts now.",167845.0,0.0,0.0,0.0,PT2M22S,0.0
PQJW7o37XJo,The Journey of August King - Trailer,"August King is a young man whose life is changed forever when he risks everything to help a beautiful woman on a courageous—and very dangerous—search for a new life. Desperate yet determined, the two set out on a harrowing journey towards freedom and find in each other the strength to overcome incredible odds.",68820.0,0.0,0.0,0.0,PT2M4S,0.0
qgHHBYzgL-s,John Malkovich - 1996 Mary Reilly Trailer,"We are somewhere in England in the 19th century. A Pretty housemaid works in a nice house, which is Dr. Jekyll's house. Mary Reilly think she found her best job, because she is poor and the doctor is well-known and rich. The film tells the 'Dr. Jekyll and Mr. Hyde' story as a woman sees the two men, one of them is good and the other is evil. And she loves them ...
With Julia Roberts and John Malkovich",47095.0,141.0,0.0,0.0,PT2M15S,0.0
,,,,,,,,
0AvkCamSj5o,Beautiful Girls - Trailer,"Timothy Hutton (The Ghost Writer), Matt Dillon (Takers), Michael Rapport (Hitch), Uma Thurman (Kill Bill Vol. 1 & 2), Rossie O'Donnell (Harriet The Spy), Lauren Holly (What Women Want) and Mira Sorvino (Romy and Michele's High School Reunion) light up the screen in this captivating comedy about a group of old friends whose ten-year high school reunion creates some hilariously unexpected surprises. Despite years of experience, Willie (Hutton), Tommy (Dillon) and Paul (Rapaport) are still struggling to figure out the opposite sex. Now reunited in their snowy Massachusetts hometown, these life-long buddies find themselves partying with the beautiful girls who's turned their world upside down. Also starring a young Natalie Portman (No Strings Attached) in a ""mesmerizing"" performance (Variety).",213402.0,0.0,0.0,0.0,PT2M4S,0.0
,,,,,,,,
vBS92ui_h74,A Midwinter's Tale ( In the Bleak Midwinter ) Trailer,"Comedia / Joe Harper es un actor en paro y su estrafalaria agente Margaretta D`Arcy parece ser la única persona que confía en él. Joe decide montar una representación teatral navideña de su obra favorita, ""Hamlet"". Pero los actores del casting van a resultar bastante desesperanzadores, y las tres semanas de preparación de la obra serán toda una aventura para Joe. Reparto: Richard Briers,  Hetta Charnley,  Joan Collins,  Nicholas Farrell,  Mark Hadfield,  Gerard Horan,  Celia Imrie,  Michael Maloney,  Julia Sawalha,  John Sessions",14896.0,0.0,0.0,0.0,PT1M33S,0.0
M2Wl4li8TFo,Three Reasons: La haine,"Those are our three reasons. What are yours? 

Out on DVD now, on Blu-ray 5/8: http://www.criterion.com/films/216-la-haine",195880.0,3329.0,0.0,0.0,PT1M31S,0.0
cR1Zvw5MmLs,Jude Law | Shopping [1994] | Part 1,"It was notably the first leading role for Jude Law.
No copyright infringment intented.
I don't own nothing.",30241.0,89.0,0.0,0.0,PT11M,0.0
oA7M9qSJKrE,Heidi Fleiss: Hollywood Madam,,30993.0,68.0,0.0,0.0,PT1M8S,0.0
OlCO01s1upA,City Hall - Trailer,"John Cusack (""High Fidelity,"" ""Being John Malkovich"") stars as the dedicated deputy mayor to popular New York City mayor, Academy Award-winner Al Pacino (""Insomnia,"" ""Any Given Sunday""). When a shooting in Brooklyn escalates into a citywide scandal, Cusack discovers that the road to the truth has many detours. This powerful political drama stars Bridget Fonda (""A Simple Plan,"" ""Jackie Brown""), Oscar-winner Martin Landau (""The Majestic,"" ""Ready to Rumble""), Oscar-nominee and Emmy-winner Danny Aiello (""2 Days in the Valley,"" ""The Professional""), and Oscar-nominees David Paymer (""State and Main,"" ""Bait"") and Tony Franciosa (""The Drowning Pool,"" ""A Hatful of Rain"").",42024.0,145.0,0.0,0.0,PT2M5S,0.0
hspUSez-rYY,Bottle Rocket - Trailer - (1996),"Trailer for Wes Anderson's film starring Luke Wilson, Owen Wilson, James Caan, Robert Musgrave, Lumi Cavazos, Andrew Wilson, Kumar Pallana, Ned Dowd, Shea Fowler, Haley Miller, Dipak Pallana,Tak Kubota,  Brian Tenenbaum, Jenni Tooley, Temple Nash, Darryl Cox, Stephen Dignan, Julie Mayfield,",494910.0,989.0,0.0,0.0,PT2M44S,0.0
,,,,,,,,
